osm_id,ktCO2,ktC,mean_cars
1146920431,0,0.02,482.88
1146920432,0,0.02,480.38
1146920470,0,0.04,432.97
1146920471,0,0.04,478.46
1146920602,0,0.03,437.22
1146920603,0,0.02,459.08
1146920604,0,0.02,483.22
1146920605,0,0.05,467.7
1146920606,0,0.04,456.81
1146920617,0,0.02,439.29
1146921556,0,0.04,442.51
1146921558,0,0.02,443.45
1146921559,0,0.02,443.68
1146921560,0,0.02,443.74
1146921561,0,0.02,469.15
1146921641,0,0.02,475.86
1146921642,0.01,0.22,482.56
1146922020,0,0.06,489.07
1146922021,0,0.01,520.24
1146922123,0.02,0.38,526.24
1146922124,0,0.03,522.31
1146922388,0,0.02,492.2
1146922389,0.01,0.14,486.18
1146922390,0.01,0.24,478.7
1146922391,0,0.02,495.32
1146922428,0,0.03,361.38
1146922709,0,0.04,514.75
1146922710,0,0.02,501.28
1146922711,0,0.02,500.07
1146922712,0,0.01,473.45
1146922798,0,0.04,462.55
1146922800,0,0.11,468.03
1146922937,0,0.03,548.38
1146922938,0,0.02,545.92
1146922941,0,0.02,554.28
1146922989,0,0.04,460.26
1146922991,0,0.01,456.44
1146923115,0,0.02,505.51
1146923117,0,0.02,505.47
1146923118,0,0.02,508.28
1146923119,0,0.02,494.44
1146923129,0,0.02,501.95
1146923346,0,0.02,506.35
1146923351,0,0.04,498.76
1146923352,0,0.02,506.34
1146923353,0,0.02,506.35
1146923354,0,0.02,500.29
1146923355,0,0.02,500.29
1146923668,0,0.02,503.76
1146923669,0,0.02,503.77
1146923673,0,0.02,503.77
1146923674,0,0.02,503.77
1146923986,0,0.03,537.67
1146923987,0.02,0.36,524.57
1146924035,0,0.09,503.08
1146924036,0,0.02,499.99
1146924516,0,0.02,534.31
1146924519,0,0.02,506.67
1146924523,0,0.02,534.34
1146924524,0,0.02,534.34
1146924820,0,0.02,552.44
1146924822,0,0.02,552.51
1146924823,0,0.03,499.62
1146924825,0,0.03,513.79
1146924826,0,0.07,508.03
1146924827,0,0.02,500.09
1146924828,0,0.02,500.1
1146924829,0,0.02,500.1
1146924830,0,0.02,500.17
1146924831,0,0.03,501.15
1146966672,0,0.01,352.75
1146966990,0,0.02,353.77
1146967058,0,0.05,354.23
1146967059,0,0,352.88
1146967063,0,0.01,353.42
1146967064,0,0.05,354.08
1147029653,0,0.05,488.73
1147029654,0,0.03,466.74
1147029655,0,0.02,366.8
1147029656,0,0.03,371.53
1147029657,0,0.02,364.59
1147029658,0,0.02,371.99
1147126257,0,0.01,476.27
1147217127,0,0.02,469.48
1147217128,0,0.03,469.82
1147217133,0,0.05,486.31
1147217134,0,0.02,466.23
1147217135,0,0.05,485.28
1147217148,0,0.03,464.18
1147217150,0,0.05,505.43
1147217152,0,0.05,512.31
1147217155,0,0.02,456.22
1147217159,0,0.03,530.63
1147217171,0,0.02,475.16
1147217172,0,0.03,530.61
1147217173,0,0.06,532.78
1147217180,0,0.04,491.52
1147217186,0,0.04,491.68
1147217187,0,0.06,489.77
1147217212,0,0.01,472.87
1147217214,0,0.02,473.48
1147217215,0,0.04,485.68
1147224035,0,0.04,228.01
1147224036,0,0.09,542.02
1147224037,0,0.04,541.17
1147225873,0.01,0.34,476.3
1147225874,0,0.03,483.19
1147225877,0.01,0.2,491.34
1147237731,0,0.05,497.28
1147237732,0,0.05,475.73
1147237733,0,0.08,537.59
1147237734,0,0.08,502.09
1147238832,0,0.02,457.62
1147267361,0,0.04,299.8
1147269736,0,0.01,340.51
1147269737,0,0.01,364.52
1147269739,0,0.01,364.18
1147269973,0,0.07,551.53
1147358041,0,0.01,466.23
1147364048,0,0.04,374.8
1147377941,0.01,0.12,490.74
1147393112,0,0.02,500.18
1147413244,0,0.03,553.44
1147413245,0,0.01,551.04
1147413246,0,0.02,520.49
1147413249,0,0.05,547.58
1147413255,0,0.05,555.64
1147413256,0,0.05,557.05
1147413257,0,0.04,514.09
1147413268,0,0.03,553.44
1147413269,0,0.06,553.7
1147413270,0,0.07,555.12
1147413271,0,0.07,571.36
1147413272,0,0.05,552.79
1147413274,0,0.04,231.51
1147413275,0,0.03,470.53
1147413276,0,0.02,469.61
1147413279,0,0.01,469.39
1147413282,0,0.03,458.75
1147413288,0,0.04,463.35
1147413289,0,0.04,468.42
1147413291,0,0.06,489.33
1147413292,0,0.02,486.18
1147413294,0,0.01,471.92
1147413297,0,0.06,547.01
1147413298,0,0.01,510.23
1147413299,0,0.03,502.03
1147413300,0,0.04,508.17
1147413303,0,0.02,510.44
1147413312,0,0.07,513.97
1147413314,0,0.03,486.37
1147413315,0,0.01,521.39
1147413316,0,0.04,471.8
1147413317,0,0.02,521.56
1147445508,0,0.05,512.35
1147445509,0,0.01,206.79
1147470450,0,0.06,487.31
1147470451,0,0.06,499.53
1147484156,0,0.01,466.45
1147484157,0,0.02,442.1
1147486898,0,0.11,490.76
1147535153,0,0.04,544.48
1147535154,0,0.04,544.93
1147535155,0,0.1,541.63
1147596099,0,0.01,520.03
1147596104,0,0.01,538.63
1147597452,0,0.11,460.66
1147597453,0,0.02,485.62
1147597489,0,0.02,546.84
1147597490,0,0.03,488.83
1147597492,0,0.03,549.09
1147602888,0,0.02,445.52
1147602893,0,0,444.95
1147619167,0,0.03,500.46
1147620594,0,0.03,517.88
1147620595,0.01,0.12,642.63
1147628330,0,0.09,345.59
1147628331,0.01,0.26,499.21
1147628333,0,0.03,484.89
1147628337,0,0.03,502.11
1147628338,0,0.03,550.9
1147628339,0.01,0.18,554.59
1147628342,0,0.03,549.62
1147628343,0,0.05,549.18
1147628344,0,0.04,549.06
1147628347,0,0.03,500.92
1147628348,0,0.05,458.77
1147628349,0,0.05,460.58
1147628351,0.01,0.17,447.31
1147671787,0.01,0.18,465.45
1147687710,0,0.01,523.33
1147692493,0,0.05,541.06
1147692494,0.01,0.16,501.88
1147692495,0.01,0.15,536.08
1147754192,0,0.1,355.92
1147754193,0.01,0.14,353.07
1147754200,0,0.05,361.31
1147754201,0,0.04,333.43
1147754202,0,0.06,457.32
1147754203,0,0.04,455.06
1147754204,0,0.08,451.68
1147754205,0,0.01,481.06
1147754700,0,0.01,362.03
1147754701,0,0.01,333.55
1147754992,0,0.05,490.32
1147754993,0,0.04,531.73
1147754994,0,0.02,497.67
1147754995,0,0.04,496.67
1147754996,0,0.04,496.73
1147754997,0,0.01,527.77
1147754998,0,0.1,551.25
1147754999,0.01,0.22,541.84
1147755001,0,0.05,531.12
1147755002,0,0.05,502.94
1147755003,0,0.09,538.84
1147755004,0,0.03,481.25
1147755005,0,0.02,476.52
1147755006,0,0.08,479.75
1147755009,0,0.04,477.09
1147755010,0,0.01,485.2
1147755011,0,0.03,478.03
1147755012,0,0.05,484.36
1147755013,0,0.03,483.08
1147755014,0,0.11,480.3
1147755016,0,0.03,489.74
1147755017,0,0.02,526.26
1147755019,0,0.04,531.49
1147755020,0,0.03,531.72
1147755021,0,0.03,532.78
1147755024,0,0.02,531.14
1147755025,0.01,0.2,554.95
1147755028,0,0.02,530.37
1147755029,0.01,0.13,501.09
1147755033,0,0.06,536.79
1147755036,0,0.03,527.55
1147755037,0,0.07,532.73
1147755038,0,0.05,551.91
1147755042,0,0.02,549.2
1147755043,0,0.05,553.54
1147755044,0,0.04,553.24
1147755045,0,0.07,549.08
1147755047,0,0.02,541.99
1147755048,0,0.07,545.75
1147768014,0,0.05,485.72
1147768017,0.01,0.13,565.45
1147768018,0,0.12,490.7
1147838764,0,0.03,499.44
1147838766,0,0.02,498.98
1147838790,0,0.02,500.58
1147838793,0,0.01,498.95
1147854559,0,0.03,466.11
1147861212,0,0.06,487.25
1147869859,0,0.02,495.33
1147873584,0,0.04,489.76
1147873586,0,0.02,487.86
1147907389,0,0.04,487.18
1147907390,0,0.02,486.2
1147910818,0,0.07,464.98
1147956985,0.01,0.15,579.84
1147956986,0,0.11,635.58
1147956987,0.01,0.17,646.7
1148030815,0,0.02,503.44
11482839,0,0.06,475.89
11483007,0,0.09,466.69
11483256,0.01,0.14,463.58
11483873,0,0.04,450.38
1148464045,0.01,0.19,487.55
1148660822,0,0.05,499.76
1148660823,0,0.11,470
1148660911,0.01,0.19,320.54
1148987155,0,0.03,532.47
1149036290,0,0.01,472.89
1149036291,0,0.01,480.65
1149060627,0,0.03,493.21
1149060630,0,0.03,470.46
1149060631,0,0.06,493.6
1149061965,0,0.04,488.65
1149071924,0,0.02,459.94
1149071930,0,0.02,444.33
114919614,0,0,538.79
114919626,0,0.04,536.15
1149373451,0.01,0.12,486.05
1149387390,0,0.02,502.1
1149390848,0,0.02,452.54
1149417521,0,0.1,441.34
1149564183,0.01,0.2,574.06
1149599877,0,0.07,554.63
1149641618,0.01,0.19,491.38
1149643403,0,0.01,455.98
1149795353,0,0.01,500.41
1149893811,0,0.02,504.16
1149922577,0,0.05,466.22
1149922752,0,0.02,467.59
1150082083,0,0.03,501.62
1150082084,0.01,0.2,505.24
1150128916,0,0.04,484.14
1150192998,0.01,0.27,461.25
1150439368,0.01,0.16,535.85
1150439369,0.01,0.15,536
1150445371,0,0.01,362.64
1150447468,0.01,0.14,354.62
1150892846,0,0.1,509.36
1150892847,0,0.04,337.5
1150892848,0,0.05,440.99
1150892849,0,0.07,500.64
1150892850,0.01,0.29,531.77
1150892853,0.01,0.16,505.5
1150892854,0,0.02,523.36
1150892855,0,0.05,526.37
1150894628,0.01,0.2,576.14
1150920956,0,0.06,493.83
1150920971,0,0.1,539.28
1150926575,0,0.04,493.87
1150968960,0,0.02,525.73
1151064402,0,0.03,486.43
1151064403,0,0.02,456.97
1151193307,0,0.02,522.61
1151326815,0,0.05,504.65
1151326816,0,0.02,518.62
1151329146,0.01,0.16,544.91
1151329147,0.01,0.16,544.91
1151329148,0.01,0.16,600.54
1151329149,0.01,0.16,600.37
1151329943,0.01,0.18,543.04
1151329944,0.01,0.18,543.04
1151333059,0,0.08,552.23
1151333060,0,0.02,550.87
1151333061,0,0.06,544.56
1151418338,0.01,0.29,369.77
1151418339,0,0.05,483.01
1151437346,0,0.01,584.36
1151525699,0,0.1,255.1
1151525700,0,0.07,574.89
1151530915,0,0.06,520.92
1151531296,0,0.02,516.89
1151532765,0,0.09,461.97
1151561316,0,0.03,492.91
1151561317,0.01,0.17,482.61
1151598350,0.01,0.18,461.6
1151668623,0,0.07,482.94
1151958114,0,0.02,327
1151958116,0,0.05,327.12
1151997922,0,0.07,469.41
1151998232,0,0.02,466.73
1151998542,0,0.07,469.21
1151998641,0,0.07,489.9
1152015944,0,0.06,491.41
1152015946,0,0,500.62
1152017036,0,0.02,488.65
1152249195,0,0.03,479.52
1152249196,0,0.02,477.06
1152249197,0,0.01,481.19
1152249198,0,0.04,500.29
1152249199,0,0.02,501.25
1152289351,0,0.03,508.69
1152289352,0,0.06,509.85
1152289354,0,0.06,489.38
1152289355,0,0.11,506.78
1152289356,0,0.06,507.41
1152289358,0,0.02,476.65
1152289359,0,0.06,478.88
1152289360,0,0.07,492.35
1152364950,0,0.01,479.39
1152364951,0,0.02,481.31
1152406251,0,0.01,484.71
1152406252,0,0.01,484.55
1152406253,0,0.01,484.55
1152406254,0,0.01,482.11
1152406255,0,0.05,488.43
1152407606,0,0.03,486.13
1152411426,0,0.05,489.55
1152411427,0,0.03,492.14
1152530184,0,0.01,440.59
1152640368,0,0.04,483.04
1152640369,0,0.05,442.51
1152640370,0,0.03,462.35
1152656009,0.01,0.15,494.23
1152789819,0,0.01,378.36
1152789820,0,0.03,378.21
1152789821,0,0.01,378.49
1152789822,0,0.04,407.72
1152789823,0,0.04,408.5
1152819739,0,0.01,484.84
1152819741,0,0.02,485.09
1152876518,0,0.08,467.2
1152876521,0,0.04,445.7
1152876522,0,0.07,549.9
1152876524,0,0.06,549.99
1152890200,0,0.04,216.07
1152890201,0,0.01,194.67
1152890203,0,0.02,194.67
1152890204,0,0.08,524.45
1152906447,0,0.06,372.08
1152906448,0,0.03,347.89
1152906449,0,0.07,349.25
1152906479,0,0.06,256.38
1152906480,0,0.1,485.42
1152906481,0,0.09,478.86
1152906482,0,0.09,517.54
1152906483,0,0.07,468.55
1152906486,0,0.03,538.43
1153049639,0,0.07,492.6
1153061813,0,0.06,341.24
1153061814,0,0.03,340.42
1153061815,0,0.02,340.42
1153062395,0,0.02,344.84
1153062396,0,0.02,322.22
1153063170,0,0.01,327.66
1153063171,0,0.02,357.43
1153129555,0,0.11,480.01
1153129557,0,0.01,500.72
1153129560,0,0.05,503.03
1153129561,0,0.01,500.6
1153142483,0,0.01,516.44
1153181691,0,0.01,529.49
1153181700,0,0.03,527.47
1153231673,0,0.11,466.88
1153351102,0,0.03,503.68
1153404963,0,0.02,484.21
1153404968,0,0.06,488.85
1153464109,0,0.06,495
1153464110,0,0.06,565.82
1153464111,0.01,0.27,484.44
1153469775,0,0.03,490.55
1153471618,0,0.07,491.12
1153493597,0,0.02,374.05
115361028,0.02,0.53,538.4
1153858231,0,0.11,192.36
1153858234,0.01,0.26,477.11
1153861850,0,0,498.89
1153894042,0,0.02,485.09
1153984792,0.01,0.14,490.78
1153988451,0.01,0.12,491.27
1153994889,0,0.01,460.08
1154091085,0,0.1,465.66
1154099176,0,0.01,463.84
1154132586,0,0.05,504.28
1154132587,0.01,0.14,500.59
1154143711,0,0.01,354.96
1154144634,0,0.01,356.99
1154144635,0,0,356.78
1154144971,0,0.02,356.06
1154185517,0,0.03,466.52
1154386135,0.03,0.79,480.32
11549895,0,0.11,493.06
11549897,0,0.11,491.25
115727313,0.01,0.27,544
115727331,0.01,0.15,546.75
11605931,0,0.06,497.47
11607313,0,0.08,488.25
11607582,0,0.04,467.35
11607613,0,0.03,468.11
116171834,0.04,0.93,543.16
116432817,0.01,0.12,544.96
116432821,0,0.11,543.29
11657283,0,0.02,469.96
11663312,0,0.06,489.25
11663469,0,0.02,403.83
116703659,0,0.05,489.21
116703663,0,0.09,469.03
117064908,0,0.02,354.58
117324414,0,0.01,492.92
117611349,0,0.02,461.08
117704350,0,0.01,507.21
117915138,0.01,0.18,257.8
117951616,0.02,0.35,490.35
118262353,0,0.07,468.3
118336899,0.01,0.3,542.96
118336908,0.01,0.23,533.61
118336909,0.01,0.26,550.34
118336912,0.01,0.12,454.05
118336915,0,0.08,557.94
118336916,0,0.02,521.23
118336917,0,0.03,454.63
118395971,0,0.01,533.78
11844421,0.01,0.15,564.22
11845184,0.01,0.25,543.57
11845212,0,0.04,540.65
118635982,0.02,0.39,488.33
118814489,0,0.02,400.85
119080621,0,0.02,456.52
119080623,0,0.03,489.92
119080628,0.01,0.25,483.04
119080630,0,0.04,493.96
119201838,0,0.11,436.35
119201840,0.02,0.37,466
119201842,0,0.02,461.36
119201846,0,0.04,443.04
119201848,0,0.06,472.55
119201849,0,0.05,457.01
119201851,0.01,0.22,348.09
119201855,0.01,0.15,212.26
119201856,0,0.02,512.03
11923625,0,0.06,457.77
11923626,0,0.06,478.99
11923627,0,0.08,507.43
11923628,0,0.03,491.21
119505403,0,0.08,477.99
119506688,0.02,0.45,525.96
11953271,0,0.02,454.8
119723638,0.01,0.26,495.14
120230741,0.02,0.36,345.17
120231000,0,0.07,433.98
120233963,0.01,0.15,657.66
120311789,0,0.09,546.34
120317512,0.01,0.17,465.57
120359703,0,0.07,447.1
120518654,0,0.07,371.24
120633877,0.01,0.27,480.22
120634176,0,0.01,470.51
120634177,0,0.01,461.25
120675240,0.01,0.23,504.1
120860918,0,0.09,550.93
120861201,0,0.05,499.72
121023673,0,0.02,534.69
121024653,0.01,0.24,485.98
12133158,0,0.02,485.04
121542601,0,0.01,481.22
121953936,0.01,0.18,491.1
121953937,0.01,0.21,485.13
122006112,0.01,0.15,476.16
122048055,0.01,0.21,462.21
122048056,0.01,0.3,459.28
122121575,0,0.1,621.05
122365339,0,0.01,484.19
122475240,0,0.09,457.29
122475241,0,0.01,473.41
122749213,0.02,0.45,453.63
122749214,0.01,0.29,482.37
123046107,0,0.1,497.09
123102508,0.01,0.21,537.63
123102510,0,0.04,570.89
123102512,0.01,0.25,503.12
123103792,0.03,0.71,492.7
123104620,0.03,0.67,449.66
123485306,0,0.1,591.1
123485307,0,0.05,601.74
123889730,0,0.01,463.75
123889731,0.01,0.13,439.23
123890816,0,0.03,494.33
123897184,0.02,0.49,487.13
123908293,0,0.09,463.23
123951399,0,0.02,492.55
123951405,0,0.03,494.88
123951406,0,0.02,492.46
123955029,0.01,0.27,484.87
123955032,0.01,0.14,466.62
123959020,0.02,0.37,479.47
124081267,0,0.11,497.92
124433886,0,0.09,468.39
124551392,0,0.03,539.3
124551393,0,0.11,474.71
124810755,0,0.06,497.29
124810757,0,0.05,489.73
124810764,0.01,0.19,491.86
125190489,0.01,0.12,472.2
125646613,0.01,0.3,524.06
125646619,0.01,0.13,504.97
125646623,0,0.07,468.76
125693709,0,0.03,477.59
125693712,0,0.02,476.58
125693713,0,0.07,495.4
125693714,0,0.07,493.89
126095381,0.01,0.31,547.87
126095383,0.05,1.05,533.5
126095388,0.01,0.21,577.87
126095389,0,0.08,498.01
126095391,0,0.02,539.17
12620743,0,0.05,417.3
12620747,0,0.02,409.22
12620748,0,0.11,409.21
12621137,0,0.08,520.89
126289880,0,0.01,503.67
126289881,0.02,0.42,472.33
126387621,0,0.03,537.82
126396017,0.01,0.16,453.54
126559980,0,0.09,555.64
126760892,0,0.11,508.94
12678119,0,0.02,516.11
126783353,0,0.04,598.85
126788503,0,0.09,359.78
126788508,0,0.05,370.25
12679036,0,0.01,210.22
12679038,0,0.01,482.8
12679039,0,0,491.13
126799559,0,0.04,526.39
126833947,0.03,0.76,502.27
126833948,0,0.07,488.99
12684822,0,0.01,467.23
127191770,0.01,0.27,405.49
127191774,0,0.03,544.71
127191777,0.01,0.2,500.75
127191779,0.01,0.12,478.15
127191783,0,0.09,516.45
127231789,0,0.01,507.99
127231792,0,0.08,474.94
12749623,0,0.06,411.04
127621245,0,0.04,484.52
12770224,0,0.04,497.07
12770225,0,0,535.66
12770231,0,0.04,511.93
127734801,0,0.01,488.67
128090283,0,0.1,468.12
128418858,0,0.02,508.2
128418859,0,0.04,515.55
128418861,0,0.01,513.84
128418863,0,0.03,510.15
128454429,0.01,0.33,477.61
128514916,0,0.05,530.25
128602191,0,0.03,488.08
128602194,0,0.03,485.46
129285627,0.01,0.18,451.67
129413464,0,0.01,497.2
129413465,0.01,0.2,552.45
129490490,0,0.03,459.3
129519181,0.01,0.25,549.41
129536782,0,0.02,510.18
130105246,0.03,0.73,504.44
130105247,0.03,0.59,548.58
130105248,0,0.08,502.11
130105753,0.01,0.12,556.81
130105754,0.03,0.78,552.51
130118934,0.01,0.12,497.97
130518507,0,0.04,554.34
130667390,0,0.08,487.57
130775078,0,0.02,534.69
130775105,0,0.07,505.76
130908523,0.02,0.39,494.94
130908529,0,0.09,508.17
131326453,0,0.01,542.82
131326455,0,0.11,548.24
131383386,0.02,0.37,331.14
131383393,0,0.03,507.51
131383397,0,0.03,507.51
131577612,0,0.11,494.86
131577613,0,0.08,489.7
131834979,0.01,0.3,478.49
131834980,0.02,0.38,524.64
132063757,0,0.08,587.68
132105451,0,0.06,555.63
13236305,0,0.05,541.21
13237352,0.03,0.78,319.29
13237376,0,0.02,201.24
13237412,0,0.02,200.54
13237448,0.05,1.1,264
13252399,0,0.07,552.75
13252409,0.02,0.4,518.35
132613373,0.04,0.85,510.56
132613379,0.02,0.35,511.02
132613381,0,0.01,539.49
132688411,0.01,0.22,498.93
133192908,0,0.04,449.17
133192909,0,0.03,461.04
133547678,0.01,0.26,491.28
133743711,0.01,0.16,554.41
133988497,0,0.06,489.79
134211729,0.01,0.14,542.63
134211757,0,0.06,449.72
134211758,0,0,445.68
134239761,0,0.03,505.35
134240439,0.01,0.2,545.65
134240440,0,0.08,513.81
134807063,0.01,0.15,491.45
134833892,0.02,0.46,522.67
134833998,0,0.03,460.55
134941362,0,0.02,487.23
134941364,0.01,0.25,496.81
135117826,0.01,0.13,542.18
135117827,0,0.04,539.3
135684123,0.01,0.17,466.97
135777007,0.02,0.44,493.06
135777008,0,0.04,495.92
135777009,0,0.02,477.07
135777010,0.04,0.86,396.21
135777011,0.01,0.24,353.12
135777025,0.01,0.16,521.01
135777026,0,0.02,517.32
135898149,0,0,499.15
136024345,0.02,0.5,542.63
136086598,0.01,0.19,479.46
136086599,0,0.09,479.5
136086601,0.01,0.12,471.46
136086602,0.01,0.16,464.8
136086604,0,0.02,492.55
13637214,0,0.05,361.41
13637215,0,0.05,349.46
13637218,0,0.03,358.23
13637220,0,0.1,361.39
136699504,0.01,0.17,483.91
136814133,0,0.02,369.04
136814134,0.01,0.13,342.19
136814968,0.01,0.14,554.1
136814976,0,0.05,586.52
136814977,0,0.02,584.08
136814978,0,0.04,573.79
136814979,0,0.09,235.45
137071143,0.02,0.54,459.98
137071146,0,0.05,515.4
137071147,0.01,0.24,579.66
137071148,0,0.09,533.14
137071149,0,0.1,237.04
137071150,0,0.03,486.68
137071152,0.01,0.22,591.21
137071153,0.01,0.14,588.91
137071154,0,0.08,486.76
137071155,0,0.05,470.51
137071157,0,0.02,510.86
137071158,0,0.02,560.41
137118016,0,0.02,469.87
137118020,0,0.07,468.92
137483074,0,0.02,452.93
137499667,0.01,0.2,348.6
137499673,0.01,0.2,490.92
137501593,0,0.04,523.06
137534613,0,0.1,536.75
137534614,0.01,0.12,368.75
137621872,0.01,0.21,489.49
137621873,0,0.06,545.83
137621874,0,0.06,545.25
137623800,0,0.03,446.35
137623801,0,0.04,465.65
137623802,0,0.03,474.8
137623804,0,0.05,466.62
137623807,0,0.01,463.03
137685680,0.02,0.56,460.69
137685681,0.01,0.25,538.28
137685684,0.07,1.7,529.66
137699929,0.01,0.22,541.13
137699997,0,0.02,491.54
137700002,0,0.03,497.32
137700007,0,0.09,495.58
137700014,0,0.04,488.05
137700029,0,0,460.26
137700036,0,0.01,460.26
137700042,0,0.06,489.7
137700044,0,0.01,460.28
137700054,0,0.05,459.44
137701993,0,0.02,461.13
137715194,0,0.02,501.96
137715197,0,0.02,502.24
137715198,0,0.01,219.86
137720649,0,0.01,219.86
137720653,0,0.01,219.86
137728432,0,0.1,499.32
137728444,0.02,0.4,497.62
137728445,0,0.04,558.75
137728456,0.01,0.29,443.89
137733522,0,0.1,460.24
137733523,0.02,0.39,542.09
137866458,0,0.03,472.58
137866467,0,0.02,480.82
137866491,0,0.03,472.59
137866492,0,0.1,483.2
137866497,0,0.03,481.86
137866502,0,0.08,482.03
137884044,0.01,0.28,483.54
137884046,0,0.05,488.69
137928860,0.01,0.14,545.51
137928861,0,0.02,543.69
137928863,0.01,0.27,523.55
138000504,0,0.09,512.56
138000505,0.02,0.43,561.23
138017549,0,0.02,463.23
138017550,0,0.02,458.8
138019547,0.01,0.25,449.59
138348049,0.01,0.24,542.8
138348050,0,0.04,497.8
138362231,0.01,0.25,485.05
138362232,0.01,0.15,486.95
138431358,0,0.06,487.41
138464172,0,0.03,556.49
138464175,0,0.03,478.34
138464176,0,0.04,477.88
138512293,0,0.03,449
138515671,0.01,0.16,469.58
138515672,0.02,0.47,511.82
138515674,0,0.02,547.17
138515677,0.03,0.77,549.45
138522480,0,0.05,464.41
138522481,0.02,0.4,453.84
138522485,0,0.04,455.18
13853637,0,0.06,460.15
13853638,0.01,0.14,488.99
13853639,0,0.11,464.52
13853651,0,0.05,351.43
13853653,0.01,0.23,472.35
138611854,0,0.02,492.29
138611864,0,0.06,357.33
138614350,0.01,0.13,485.41
138614357,0,0.09,491.82
138614363,0.02,0.54,475.8
138618794,0,0.09,518.18
138618795,0.01,0.15,500.56
138619767,0,0.05,472.93
138619771,0,0.08,472.26
13863284,0,0.1,477.7
13863285,0,0.05,462.89
139099142,0.01,0.14,514.08
139350149,0,0.1,509.65
139746123,0,0.05,543.1
139771854,0.01,0.29,531.82
139771856,0.01,0.27,495.03
139806482,0,0.05,453.36
139806483,0,0.1,460.01
139806485,0,0.04,556.29
139806486,0.02,0.52,546.42
139877309,0,0.04,482.52
139877314,0,0.04,475.13
139880220,0,0.06,507.2
140127793,0,0.06,534.52
140238062,0.01,0.23,537.53
140244087,0.01,0.22,478.26
14025490,0.01,0.3,499.33
140262101,0,0.06,454.94
140270692,0,0.02,559.07
140270693,0.03,0.64,546.69
140647706,0,0.12,402.15
140648437,0,0.04,546.43
140656356,0,0.07,500.15
140964911,0,0.05,487.38
140964912,0,0.05,479.65
140964913,0,0.02,478.22
140964914,0,0.02,478.02
141220979,0.01,0.16,487.52
141233527,0.01,0.15,492.28
141233529,0,0.01,481.8
141572982,0,0.05,472.1
141864327,0,0.09,558.6
141968799,0.04,0.82,512.9
141968807,0,0.03,359.08
141968810,0,0.03,358.33
141968814,0,0.04,357.42
141968823,0,0.04,357.42
141968830,0.01,0.16,356.6
141968853,0.01,0.27,399.93
141968860,0,0.05,531.43
142018561,0,0.07,479.32
142018575,0,0.06,492.38
142018578,0,0.02,512.04
142064614,0.01,0.16,350.22
142064744,0,0.07,485.34
142138182,0.01,0.29,540.39
142138183,0.03,0.7,501.68
142138184,0,0.03,556.21
142150648,0.01,0.3,484.99
142150659,0.02,0.37,447.53
142158162,0,0.03,515
142161212,0.01,0.22,469.33
142161214,0,0.08,466.6
142367148,0.02,0.49,539.72
142575667,0.01,0.12,454.71
142575669,0,0.02,394.87
142629241,0,0.11,461.01
142720027,0,0.11,480.91
142720028,0,0.1,480.57
142721308,0.01,0.2,503.58
142810553,0,0.02,486.2
142810561,0.07,1.52,526.86
142810568,0.01,0.26,371.17
142810575,0,0.03,543.76
142810576,0.01,0.12,562.68
142811428,0.01,0.14,440.83
142893418,0,0.09,464.57
142893419,0.02,0.43,395.96
143104320,0.02,0.41,546.7
143222383,0,0.03,545.96
143308487,0,0.01,353.14
143308503,0,0.02,482.86
143308525,0,0.01,359.22
143308532,0.02,0.42,355.03
143308535,0,0.01,478.67
143308538,0,0.01,478.67
143308542,0.02,0.4,468.96
143308546,0.01,0.19,453.18
143308549,0.01,0.21,480.16
143308552,0.01,0.12,486.31
